,resultId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,round,date,time_hour,circuitRef,country,lat,status,driverRef,dob,nationality,constructorRef
147,148,20,16,\N,20,0.0,13,\N,\N,7,20,1:20.666,194.624,8,22/06/08,12:00:00,silverstone,UK,52.0786,Transmission,webber,1976-08-27,Australian,honda
148,149,2,2,1,1,10.0,70,1:31:50.245,5510245,20,2,1:16.729,206.956,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,coulthard,1971-03-27,British,toyota
149,150,1,1,2,2,8.0,70,+17.984,5528229,16,1,1:16.630,207.224,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,kubica,1984-12-07,Polish,toyota
150,151,11,4,3,3,6.0,70,+28.250,5538495,12,7,1:17.567,204.721,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,sutil,1983-01-11,German,super_aguri
151,152,23,10,4,4,5.0,70,+28.929,5539174,46,3,1:17.134,205.870,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,nakajima,1985-01-11,Japanese,bmw_sauber
152,153,4,5,5,5,4.0,70,+30.512,5540757,16,4,1:17.172,205.768,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,glock,1982-03-18,German,williams
153,154,10,6,6,6,3.0,70,+40.304,5550549,22,6,1:17.507,204.879,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,button,1980-01-19,British,force_india
154,155,6,9,7,7,2.0,70,+41.033,5551278,24,10,1:17.758,204.218,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,massa,1981-04-25,Brazilian,toro_rosso
155,156,5,3,8,8,1.0,70,+43.372,5553617,39,8,1:17.641,204.525,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,kovalainen,1981-10-19,Finnish,toro_rosso
156,157,9,7,9,9,0.0,70,+51.021,5561266,23,12,1:17.818,204.060,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,trulli,1974-07-13,Italian,force_india
157,158,22,13,10,10,0.0,70,+54.538,5564783,40,5,1:17.453,205.022,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
158,159,12,8,11,11,0.0,70,+57.700,5567945,45,13,1:17.836,204.013,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,sato,1977-01-28,Japanese,super_aguri
159,160,15,12,12,12,0.0,70,+58.065,5568310,36,11,1:17.760,204.212,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,fisichella,1973-01-14,Italian,ferrari
160,161,3,11,13,13,0.0,70,+1:02.079,5572324,46,9,1:17.716,204.328,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Disqualified,rosberg,1985-06-27,German,williams
161,162,17,20,14,14,0.0,69,\N,\N,54,14,1:17.969,203.665,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,+2 Laps,ralf_schumacher,1975-06-30,German,spyker
162,163,8,15,15,15,0.0,69,\N,\N,60,15,1:18.054,203.443,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,+2 Laps,bourdais,1979-02-28,French,renault
163,164,7,19,16,16,0.0,69,\N,\N,38,17,1:18.311,202.776,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,+2 Laps,alonso,1981-07-29,Spanish,renault
164,165,14,14,17,17,0.0,69,\N,\N,28,16,1:18.216,203.022,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,+2 Laps,raikkonen,1979-10-17,Finnish,ferrari
165,166,21,17,18,18,0.0,69,\N,\N,53,19,1:18.557,202.141,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,+2 Laps,barrichello,1972-05-23,Brazilian,honda
166,167,20,18,19,19,0.0,69,\N,\N,41,18,1:18.462,202.385,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,+2 Laps,webber,1976-08-27,Australian,honda
167,168,16,16,\N,20,0.0,16,\N,\N,15,20,1:20.876,196.345,9,06/07/08,12:00:00,hockenheimring,Germany,49.3278,Engine,davidson,1979-04-18,British,spyker
168,169,22,4,1,1,10.0,60,1:39:09.440,5949440,16,3,1:32.817,199.398,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
169,170,3,5,2,2,8.0,60,+1:08.577,6018017,21,2,1:32.719,199.609,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Disqualified,rosberg,1985-06-27,German,williams
170,171,17,16,3,3,6.0,60,+1:22.273,6031713,21,11,1:33.386,198.183,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Disqualified,ralf_schumacher,1975-06-30,German,spyker
171,172,1,3,4,4,5.0,59,\N,\N,18,1,1:32.150,200.842,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,kubica,1984-12-07,Polish,toyota
172,173,23,1,5,5,4.0,59,\N,\N,17,5,1:33.130,198.728,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,nakajima,1985-01-11,Japanese,bmw_sauber
173,174,5,6,6,6,3.0,59,\N,\N,17,6,1:33.133,198.722,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,kovalainen,1981-10-19,Finnish,toro_rosso
174,175,11,14,7,7,2.0,59,\N,\N,22,13,1:33.808,197.292,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,sutil,1983-01-11,German,super_aguri
175,176,8,15,8,8,1.0,59,\N,\N,21,14,1:34.277,196.310,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,bourdais,1979-02-28,French,renault
176,177,7,20,9,9,0.0,59,\N,\N,21,16,1:34.797,195.234,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,alonso,1981-07-29,Spanish,renault
177,178,10,2,10,10,0.0,59,\N,\N,17,4,1:32.952,199.109,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,button,1980-01-19,British,force_india
178,179,14,13,11,11,0.0,59,\N,\N,21,9,1:33.367,198.224,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,raikkonen,1979-10-17,Finnish,ferrari
179,180,12,12,12,12,0.0,59,\N,\N,19,15,1:34.610,195.619,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+2 Laps,sato,1977-01-28,Japanese,super_aguri
180,181,2,9,13,13,0.0,58,\N,\N,19,8,1:33.257,198.458,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,+3 Laps,coulthard,1971-03-27,British,toyota
181,182,4,10,\N,14,0.0,39,\N,\N,22,12,1:33.539,197.859,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Radiator,glock,1982-03-18,German,williams
182,183,16,17,\N,15,0.0,38,\N,\N,21,10,1:33.376,198.205,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Radiator,davidson,1979-04-18,British,spyker
183,184,6,7,\N,16,0.0,35,\N,\N,21,7,1:33.203,198.573,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Radiator,massa,1981-04-25,Brazilian,toro_rosso
184,185,21,19,\N,17,0.0,16,\N,\N,21,17,1:34.930,194.960,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Radiator,barrichello,1972-05-23,Brazilian,honda
185,186,20,18,\N,18,0.0,10,\N,\N,5,18,1:38.160,188.545,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Radiator,webber,1976-08-27,Australian,honda
186,187,15,8,\N,19,0.0,0,\N,\N,\N,\N,\N,\N,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Engine,fisichella,1973-01-14,Italian,ferrari
187,188,9,11,\N,20,0.0,0,\N,\N,\N,\N,\N,\N,10,20/07/08,12:00:00,hungaroring,Hungary,47.5789,Engine,trulli,1974-07-13,Italian,force_india
188,189,22,1,1,1,10.0,67,1:31:20.874,5480874,17,2,1:16.039,216.552,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
189,190,6,17,2,2,8.0,67,+5.586,5486460,66,9,1:16.910,214.099,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,massa,1981-04-25,Brazilian,toro_rosso
190,191,2,2,3,3,6.0,67,+9.339,5490213,19,5,1:16.502,215.241,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,coulthard,1971-03-27,British,toyota
191,192,3,12,4,4,5.0,67,+9.825,5490699,52,1,1:15.987,216.700,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,rosberg,1985-06-27,German,williams
192,193,23,3,5,5,4.0,67,+12.411,5493285,63,4,1:16.495,215.261,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,nakajima,1985-01-11,Japanese,bmw_sauber
193,194,1,6,6,6,3.0,67,+14.403,5495277,66,3,1:16.342,215.692,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,kubica,1984-12-07,Polish,toyota
194,195,4,7,7,7,2.0,67,+22.682,5503556,17,6,1:16.610,214.937,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,glock,1982-03-18,German,williams
195,196,15,9,8,8,1.0,67,+33.299,5514173,20,8,1:16.772,214.484,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,fisichella,1973-01-14,Italian,ferrari
196,197,11,4,9,9,0.0,67,+37.158,5518032,17,12,1:17.023,213.785,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,sutil,1983-01-11,German,super_aguri
197,198,7,13,10,10,0.0,67,+37.625,5518499,34,15,1:17.380,212.799,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,alonso,1981-07-29,Spanish,renault
198,199,5,5,11,11,0.0,67,+38.600,5519474,17,13,1:17.115,213.530,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,kovalainen,1981-10-19,Finnish,toro_rosso
199,200,14,15,12,12,0.0,67,+39.111,5519985,63,10,1:16.969,213.935,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,raikkonen,1979-10-17,Finnish,ferrari
200,201,9,10,13,13,0.0,67,+54.971,5535845,18,11,1:16.994,213.866,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,trulli,1974-07-13,Italian,force_india
201,202,8,16,14,14,0.0,67,+1:00.003,5540877,23,17,1:17.691,211.947,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,bourdais,1979-02-28,French,renault
202,203,20,19,15,15,0.0,67,+1:09.488,5550362,66,18,1:17.889,211.408,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,webber,1976-08-27,Australian,honda
203,204,21,20,16,16,0.0,67,+1:24.093,5564967,67,20,1:18.208,210.546,11,03/08/08,12:00:00,valencia,Spain,39.4589,Disqualified,barrichello,1972-05-23,Brazilian,honda
204,205,16,14,17,17,0.0,66,\N,\N,56,16,1:17.636,212.097,11,03/08/08,12:00:00,valencia,Spain,39.4589,+2 Laps,davidson,1979-04-18,British,spyker
205,206,17,18,\N,18,0.0,50,\N,\N,30,19,1:17.986,211.145,11,03/08/08,12:00:00,valencia,Spain,39.4589,Engine,ralf_schumacher,1975-06-30,German,spyker
206,207,10,8,\N,19,0.0,40,\N,\N,20,14,1:17.206,213.278,11,03/08/08,12:00:00,valencia,Spain,39.4589,Gearbox,button,1980-01-19,British,force_india
207,208,12,11,\N,20,0.0,35,\N,\N,24,7,1:16.712,214.652,11,03/08/08,12:00:00,valencia,Spain,39.4589,Brakes,sato,1977-01-28,Japanese,super_aguri
208,209,23,2,1,1,10.0,70,1:37:27.067,5847067,19,7,1:21.753,192.917,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,nakajima,1985-01-11,Japanese,bmw_sauber
209,210,12,5,2,2,8.0,70,+11.061,5858128,42,6,1:21.671,193.111,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,sato,1977-01-28,Japanese,super_aguri
210,211,1,6,3,3,6.0,70,+16.856,5863923,61,1,1:21.195,194.243,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,kubica,1984-12-07,Polish,toyota
211,212,5,7,4,4,5.0,70,+21.614,5868681,47,8,1:21.793,192.823,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,kovalainen,1981-10-19,Finnish,toro_rosso
212,213,22,1,5,5,4.0,70,+23.048,5870115,15,3,1:21.493,193.533,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
213,214,6,10,6,6,3.0,70,+32.298,5879365,64,4,1:21.537,193.428,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,massa,1981-04-25,Brazilian,toro_rosso
214,215,11,9,7,7,2.0,70,+36.449,5883516,65,5,1:21.638,193.189,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,sutil,1983-01-11,German,super_aguri
215,216,4,4,8,8,1.0,70,+48.321,5895388,70,9,1:21.941,192.475,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,glock,1982-03-18,German,williams
216,217,10,8,9,9,0.0,70,+58.834,5905901,67,10,1:22.125,192.043,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,button,1980-01-19,British,force_india
217,218,3,15,10,10,0.0,70,+1:07.709,5914776,67,11,1:22.183,191.908,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,rosberg,1985-06-27,German,williams
218,219,9,13,11,11,0.0,70,+1:10.407,5917474,67,16,1:22.732,190.634,12,24/08/08,12:00:00,spa,Belgium,50.4372,Disqualified,trulli,1974-07-13,Italian,force_india
219,220,16,12,12,12,0.0,69,\N,\N,63,13,1:22.397,191.409,12,24/08/08,12:00:00,spa,Belgium,50.4372,+2 Laps,davidson,1979-04-18,British,spyker
220,221,8,16,13,13,0.0,69,\N,\N,67,18,1:23.307,189.319,12,24/08/08,12:00:00,spa,Belgium,50.4372,+2 Laps,bourdais,1979-02-28,French,renault
221,222,7,14,14,14,0.0,69,\N,\N,57,12,1:22.397,191.409,12,24/08/08,12:00:00,spa,Belgium,50.4372,+2 Laps,alonso,1981-07-29,Spanish,renault
222,223,21,18,15,15,0.0,69,\N,\N,68,15,1:22.641,190.844,12,24/08/08,12:00:00,spa,Belgium,50.4372,+2 Laps,barrichello,1972-05-23,Brazilian,honda
223,224,17,17,16,16,0.0,68,\N,\N,65,14,1:22.436,191.319,12,24/08/08,12:00:00,spa,Belgium,50.4372,+3 Laps,ralf_schumacher,1975-06-30,German,spyker
224,225,2,3,17,17,0.0,67,\N,\N,16,2,1:21.355,193.861,12,24/08/08,12:00:00,spa,Belgium,50.4372,Gearbox,coulthard,1971-03-27,British,toyota
225,226,14,19,18,18,0.0,67,\N,\N,29,17,1:23.220,189.516,12,24/08/08,12:00:00,spa,Belgium,50.4372,+4 Laps,raikkonen,1979-10-17,Finnish,ferrari
226,227,20,20,\N,19,0.0,62,\N,\N,29,19,1:23.650,188.542,12,24/08/08,12:00:00,spa,Belgium,50.4372,Differential,webber,1976-08-27,Australian,honda
227,228,15,11,\N,20,0.0,22,\N,\N,17,20,1:24.222,187.262,12,24/08/08,12:00:00,spa,Belgium,50.4372,Mechanical,fisichella,1973-01-14,Italian,ferrari
228,229,2,1,1,1,10.0,57,1:35:32.339,5732339,36,1,1:38.708,197.637,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,coulthard,1971-03-27,British,toyota
229,230,22,2,2,2,8.0,57,+5.611,5737950,16,2,1:38.884,197.285,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
230,231,4,3,3,3,6.0,57,+37.353,5769692,38,4,1:39.330,196.399,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,glock,1982-03-18,German,williams
231,232,23,5,4,4,5.0,57,+39.703,5772042,19,3,1:39.112,196.831,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,nakajima,1985-01-11,Japanese,bmw_sauber
232,233,11,7,5,5,4.0,57,+50.684,5783023,37,12,1:39.657,195.755,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,sutil,1983-01-11,German,super_aguri
233,234,15,6,6,6,3.0,57,+52.625,5784964,36,6,1:39.485,196.093,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,fisichella,1973-01-14,Italian,ferrari
234,235,12,13,7,7,2.0,57,+1:07.990,5800329,54,8,1:39.535,195.995,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,sato,1977-01-28,Japanese,super_aguri
235,236,7,9,8,8,1.0,57,+1:11.457,5803796,35,10,1:39.577,195.912,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,alonso,1981-07-29,Spanish,renault
236,237,3,8,9,9,0.0,57,+1:22.177,5814516,57,7,1:39.526,196.013,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,rosberg,1985-06-27,German,williams
237,238,14,10,10,10,0.0,57,+1:29.794,5822133,35,11,1:39.639,195.790,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,raikkonen,1979-10-17,Finnish,ferrari
238,239,6,15,11,11,0.0,57,+1:32.717,5825056,29,9,1:39.544,195.977,13,07/09/08,12:00:00,monza,Italy,45.6156,Disqualified,massa,1981-04-25,Brazilian,toro_rosso
239,240,10,14,12,12,0.0,56,\N,\N,27,14,1:40.264,194.570,13,07/09/08,12:00:00,monza,Italy,45.6156,+2 Laps,button,1980-01-19,British,force_india
240,241,16,16,13,13,0.0,56,\N,\N,21,18,1:40.763,193.606,13,07/09/08,12:00:00,monza,Italy,45.6156,+2 Laps,davidson,1979-04-18,British,spyker
241,242,21,18,14,14,0.0,56,\N,\N,54,15,1:40.353,194.397,13,07/09/08,12:00:00,monza,Italy,45.6156,+2 Laps,barrichello,1972-05-23,Brazilian,honda
242,243,8,11,15,15,0.0,56,\N,\N,56,13,1:39.803,195.469,13,07/09/08,12:00:00,monza,Italy,45.6156,+2 Laps,bourdais,1979-02-28,French,renault
243,244,17,19,16,16,0.0,56,\N,\N,56,16,1:40.593,193.933,13,07/09/08,12:00:00,monza,Italy,45.6156,+2 Laps,ralf_schumacher,1975-06-30,German,spyker
244,245,9,17,17,17,0.0,56,\N,\N,13,19,1:40.978,193.194,13,07/09/08,12:00:00,monza,Italy,45.6156,+2 Laps,trulli,1974-07-13,Italian,force_india
245,246,1,4,\N,18,0.0,45,\N,\N,34,5,1:39.424,196.214,13,07/09/08,12:00:00,monza,Italy,45.6156,Gearbox,kubica,1984-12-07,Polish,toyota
246,247,20,20,\N,19,0.0,41,\N,\N,28,17,1:40.661,193.802,13,07/09/08,12:00:00,monza,Italy,45.6156,Collision,webber,1976-08-27,Australian,honda
247,248,5,12,\N,20,0.0,0,\N,\N,\N,\N,\N,\N,13,07/09/08,12:00:00,monza,Italy,45.6156,Engine,kovalainen,1981-10-19,Finnish,toro_rosso
248,249,2,2,1,1,10.0,44,1:22:59.394,4979394,26,3,1:48.222,232.987,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,coulthard,1971-03-27,British,toyota
249,250,3,5,2,2,8.0,44,+9.383,4988777,36,7,1:49.067,231.182,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,rosberg,1985-06-27,German,williams
250,251,22,1,3,3,6.0,44,+10.539,4989933,20,2,1:48.135,233.175,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
251,252,5,6,4,4,5.0,44,+14.478,4993872,25,9,1:49.238,230.820,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,kovalainen,1981-10-19,Finnish,toro_rosso
252,253,15,10,5,5,4.0,44,+14.576,4993970,16,8,1:49.086,231.142,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,fisichella,1973-01-14,Italian,ferrari
253,254,4,8,6,6,3.0,44,+15.037,4994431,36,5,1:48.965,231.399,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,glock,1982-03-18,German,williams
254,255,14,9,7,7,2.0,44,+16.735,4996129,31,6,1:49.002,231.320,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,raikkonen,1979-10-17,Finnish,ferrari
255,256,10,7,8,8,1.0,44,+42.776,5022170,34,10,1:49.515,230.236,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,button,1980-01-19,British,force_india
256,257,12,13,9,9,0.0,44,+1:07.045,5046439,37,12,1:50.255,228.691,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Disqualified,sato,1977-01-28,Japanese,super_aguri
257,258,23,3,10,10,0.0,43,\N,\N,35,4,1:48.223,232.985,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Transmission,nakajima,1985-01-11,Japanese,bmw_sauber
258,259,9,14,11,11,0.0,43,\N,\N,19,11,1:50.177,228.853,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,trulli,1974-07-13,Italian,force_india
259,260,7,15,12,12,0.0,43,\N,\N,32,15,1:50.656,227.862,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,alonso,1981-07-29,Spanish,renault
260,261,20,18,13,13,0.0,43,\N,\N,27,13,1:50.487,228.211,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,webber,1976-08-27,Australian,honda
261,262,8,19,14,14,0.0,43,\N,\N,35,17,1:50.970,227.218,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,bourdais,1979-02-28,French,renault
262,263,16,17,15,15,0.0,43,\N,\N,19,16,1:50.671,227.832,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,davidson,1979-04-18,British,spyker
263,264,11,11,16,16,0.0,43,\N,\N,32,14,1:50.543,228.095,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,sutil,1983-01-11,German,super_aguri
264,265,21,20,17,17,0.0,43,\N,\N,17,19,1:51.701,225.731,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,+2 Laps,barrichello,1972-05-23,Brazilian,honda
265,266,1,4,18,18,0.0,42,\N,\N,24,1,1:47.930,233.618,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Radiator,kubica,1984-12-07,Polish,toyota
266,267,17,16,\N,19,0.0,19,\N,\N,10,20,1:52.072,224.983,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Transmission,ralf_schumacher,1975-06-30,German,spyker
267,268,6,12,\N,20,0.0,13,\N,\N,12,18,1:51.118,226.915,14,14/09/08,12:00:00,marina_bay,Singapore,1.2914,Radiator,massa,1981-04-25,Brazilian,toro_rosso
268,269,15,1,1,1,10.0,53,1:26:47.494,5207494,53,14,1:30.510,230.414,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,fisichella,1973-01-14,Italian,ferrari
269,270,23,2,2,2,8.0,53,+12.512,5220006,53,13,1:30.300,230.950,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,nakajima,1985-01-11,Japanese,bmw_sauber
270,271,4,11,3,3,6.0,53,+20.471,5227965,52,12,1:30.298,230.955,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,glock,1982-03-18,German,williams
271,272,5,8,4,4,5.0,53,+23.903,5231397,51,9,1:29.961,231.820,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,kovalainen,1981-10-19,Finnish,toro_rosso
272,273,3,10,5,5,4.0,53,+27.748,5235242,53,6,1:29.807,232.217,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,rosberg,1985-06-27,German,williams
273,274,2,6,6,6,3.0,53,+28.816,5236310,52,4,1:29.696,232.505,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,coulthard,1971-03-27,British,toyota
274,275,22,15,7,7,2.0,53,+29.912,5237406,52,5,1:29.721,232.440,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
275,276,10,3,8,8,1.0,53,+32.048,5239542,52,3,1:29.681,232.544,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,button,1980-01-19,British,force_india
276,277,1,14,9,9,0.0,53,+39.468,5246962,53,1,1:28.047,236.859,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,kubica,1984-12-07,Polish,toyota
277,278,6,17,10,10,0.0,53,+54.445,5261939,53,16,1:30.918,229.380,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,massa,1981-04-25,Brazilian,toro_rosso
278,279,12,9,11,11,0.0,53,+58.888,5266382,53,8,1:29.948,231.853,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,sato,1977-01-28,Japanese,super_aguri
279,280,8,18,12,12,0.0,53,+1:02.015,5269509,53,11,1:30.215,231.167,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,bourdais,1979-02-28,French,renault
280,281,11,7,13,13,0.0,53,+1:05.954,5273448,52,15,1:30.853,229.544,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,sutil,1983-01-11,German,super_aguri
281,282,7,5,14,14,0.0,53,+1:08.635,5276129,53,10,1:30.019,231.671,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,alonso,1981-07-29,Spanish,renault
282,283,16,19,15,15,0.0,53,+1:13.370,5280864,52,7,1:29.827,232.166,15,28/09/08,12:00:00,fuji,Japan,35.3717,Disqualified,davidson,1979-04-18,British,spyker
283,284,9,13,16,16,0.0,52,\N,\N,49,17,1:32.459,225.557,15,28/09/08,12:00:00,fuji,Japan,35.3717,+2 Laps,trulli,1974-07-13,Italian,force_india
284,285,17,16,17,17,0.0,52,\N,\N,42,19,1:33.918,222.053,15,28/09/08,12:00:00,fuji,Japan,35.3717,+2 Laps,ralf_schumacher,1975-06-30,German,spyker
285,286,14,4,18,18,0.0,52,\N,\N,52,2,1:29.258,233.646,15,28/09/08,12:00:00,fuji,Japan,35.3717,+2 Laps,raikkonen,1979-10-17,Finnish,ferrari
286,287,20,20,19,19,0.0,51,\N,\N,51,18,1:33.458,223.146,15,28/09/08,12:00:00,fuji,Japan,35.3717,+3 Laps,webber,1976-08-27,Australian,honda
287,288,21,12,\N,20,0.0,11,\N,\N,6,20,1:37.304,214.326,15,28/09/08,12:00:00,fuji,Japan,35.3717,Collision,barrichello,1972-05-23,Brazilian,honda
288,289,5,15,1,1,10.0,61,1:57:16.304,7036304,55,3,1:45.768,172.464,16,12/10/08,4:30:00,shanghai,China,31.3389,Disqualified,kovalainen,1981-10-19,Finnish,toro_rosso
289,290,7,8,2,2,8.0,61,+2.957,7039261,39,5,1:46.454,171.352,16,12/10/08,4:30:00,shanghai,China,31.3389,Disqualified,alonso,1981-07-29,Spanish,renault
290,291,22,2,3,3,6.0,61,+5.917,7042221,14,4,1:46.072,171.969,16,12/10/08,4:30:00,shanghai,China,31.3389,Disqualified,heidfeld,1977-05-10,German,bmw_sauber
291,292,12,7,4,4,5.0,61,+8.155,7044459,50,8,1:47.044,170.408,16,12/10/08,4:30:00,shanghai,China,31.3389,Disqualified,sato,1977-01-28,Japanese,super_aguri
292,293,15,6,5,5,4.0,61,+10.268,7046572,13,9,1:47.271,170.047,16,12/10/08,4:30:00,shanghai,China,31.3389,Disqualified,fisichella,1973-01-14,Italian,ferrari
293,294,3,9,6,6,3.0,61,+11.101,7047405,14,11,1:47.306,169.992,16,12/10/08,4:30:00,shanghai,China,31.3389,Disqualified,rosberg,1985-06-27,German,williams
